Symbol,Price Change,Price Change Percent,Weighted Average Price,Previous Close Price,Last Price,Last Quantity,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Price,High Price,Low Price,Volume,Quote Volume,Open Time,Close Time,First Id,Last Id,Count
PERPBUSD,0.00895000,1.663,0.55091871,0.53854000,0.54698000,274.27000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53803000,0.56573000,0.53779000,67032.04000000,36929.20476230,1697094013142,1697180413142,6943852,6944415,564
PERPUSDT,-0.03819000,-6.056,0.59192320,0.63058000,0.59239000,38.00000000,0.59215000,108.83000000,0.59247000,100.00000000,0.63058000,0.63058000,0.56020000,4116617.03000000,2436721.14376420,1700564506298,1700650906298,26852908,26885965,33058
RAMPBTC,0.00000000,0.000,0.00000000,0.00000273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
RAMPBUSD,0.00000000,0.000,0.00000000,0.05210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
RAMPUSDT,0.00000000,0.000,0.00000000,0.05240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
SUPERBTC,-0.00000062,-12.425,0.00000487,0.00000497,0.00000437,928.00000000,0.00000437,1555.00000000,0.00000439,32.00000000,0.00000499,0.00000567,0.00000416,7393589.00000000,35.98543834,1700564487815,1700650887815,4742802,4756429,13628
SUPERBUSD,-0.00590000,-7.506,0.07418057,0.07830000,0.07270000,1371.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07860000,0.07890000,0.07180000,617134.00000000,45779.35210000,1697094027745,1697180427745,8795347,8795829,483
SUPERUSDT,-0.02570000,-13.773,0.17783703,0.18680000,0.16090000,367.00000000,0.16060000,71.00000000,0.16090000,2864.00000000,0.18660000,0.20990000,0.15220000,199985208.00000000,35564775.67820000,1700564504991,1700650904991,28339419,28518359,178941
CFXBTC,-0.00000011,-2.632,0.00000407,0.00000419,0.00000407,1660.00000000,0.00000408,110408.00000000,0.00000410,75026.00000000,0.00000418,0.00000420,0.00000391,1041239.00000000,4.24231126,1700564506187,1700650906187,4158288,4159523,1236
CFXBUSD,-0.00570000,-3.661,0.14985408,0.15680000,0.15000000,70.00000000,0.15000000,216.00000000,0.15010000,33666.00000000,0.15570000,0.15590000,0.14230000,1653726.00000000,247817.58700000,1700564506079,1700650906079,17117563,17119112,1550
CFXUSDT,-0.00660000,-4.215,0.14983302,0.15660000,0.15000000,4494.00000000,0.14990000,59785.00000000,0.15000000,10638.00000000,0.15660000,0.15670000,0.14200000,83086961.00000000,12449170.67010000,1700564507138,1700650907138,51471446,51524995,53550
ENJGBP,0.00000000,0.000,0.00000000,0.36760000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
EOSTRY,-1.45000000,-6.954,19.57511718,20.87000000,19.40000000,0.70000000,19.41000000,676.60000000,19.45000000,152.40000000,20.85000000,20.90000000,18.64000000,154872.60000000,3031649.29300000,1700564506456,1700650906456,3190823,3192830,2008
LTCGBP,-2.40000000,-4.207,55.94520529,56.98000000,54.65000000,0.27700000,55.08000000,2.94700000,55.19000000,0.27700000,57.05000000,58.06000000,52.56000000,259.58200000,14522.36828000,1700564498521,1700650898521,886583,886779,197
LUNAEUR,0.00000000,0.000,0.00000000,0.00006000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
RVNTRY,-0.01830000,-3.580,0.48826099,0.51120000,0.49290000,386.00000000,0.49190000,30346.05000000,0.49270000,3777.36000000,0.51120000,0.51150000,0.46540000,14401490.57000000,7031686.03066400,1700564506363,1700650906363,6867879,6871331,3453
THETAEUR,-0.02600000,-4.062,0.62336322,0.63900000,0.61400000,32.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64000000,0.64100000,0.59800000,11897.30000000,7416.33920000,1698307246192,1698393646192,1660817,1660885,69
XVGBUSD,-0.00013300,-3.515,0.00379700,0.00379100,0.00365100,35268.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00378400,0.00390800,0.00363200,17260114.90000000,65536.69940520,1698901243920,1698987643920,10232695,10233925,1231
EPSBTC,0.00000000,0.000,0.00000000,0.00000499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
EPSBUSD,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
EPSUSDT,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AUTOBTC,0.00000000,0.000,0.00000000,0.00324000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AUTOBUSD,0.00000000,0.000,0.00000000,95.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AUTOUSDT,0.00000000,0.000,0.00000000,95.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
TKOBTC,-0.00000043,-6.268,0.00000652,0.00000690,0.00000643,291.00000000,0.00000641,1062.10000000,0.00000644,1340.60000000,0.00000686,0.00000692,0.00000624,427538.90000000,2.78622375,1700564501142,1700650901142,4859832,4861807,1976
TKOBIDR,37.25,1.121,3343.52,3328.98,3360.00,2446.50000000,0.00,0.00000000,0.00,0.00000000,3322.75,3390.00,3302.00,254382.90000000,850534596.16,1695884443440,1695970843440,7347249,7348166,918
TKOBUSD,0.00110000,0.531,0.20616429,0.20720000,0.20820000,119.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20710000,0.20820000,0.20470000,73295.60000000,15110.93555000,1697698852695,1697785252695,8224032,8224271,240
TKOUSDT,-0.02180000,-8.473,0.24036101,0.25720000,0.23550000,63.60000000,0.23540000,1059.20000000,0.23580000,152.40000000,0.25730000,0.25760000,0.22580000,5692795.50000000,1368326.05545000,1700564476938,1700650876938,28211592,28222441,10850
PUNDIXETH,-0.00001080,-4.294,0.00025474,0.00025280,0.00024070,658.20000000,0.00024170,1150.40000000,0.00024250,610.50000000,0.00025150,0.00028180,0.00023790,638059.70000000,162.53835424,1700564495301,1700650895301,1479255,1481428,2174
PUNDIXUSDT,-0.01630000,-3.214,0.50678144,0.50670000,0.49080000,210.00000000,0.49070000,210.00000000,0.49090000,61.10000000,0.50710000,0.53880000,0.46160000,16436948.20000000,8329940.27674000,1700564507026,1700650907026,14080594,14121152,40559
BTTBRL,0.00000000,0.000,0.00000000,0.01553000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BTTEUR,0.00000000,0.000,0.00000000,0.00243600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
HOTEUR,0.00000000,0.000,0.00000000,0.00178900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
WINEUR,-0.00000160,-2.540,0.00006089,0.00006320,0.00006140,1496246.00000000,0.00006120,2050452.00000000,0.00006180,6485444.00000000,0.00006300,0.00006350,0.00005900,255549954.00000000,15559.33827140,1700564439195,1700650839195,2289738,2290915,1178
TLMBTC,-0.00000001,-2.857,0.00000034,0.00000035,0.00000034,4272.00000000,0.00000033,1572518.00000000,0.00000034,853120.00000000,0.00000035,0.00000036,0.00000032,1750361.00000000,0.58899059,1700564466535,1700650866535,8406789,8407960,1172
TLMBUSD,-0.00004000,-0.423,0.00934202,0.00951000,0.00941000,2263.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00945000,0.00946000,0.00925000,1225379.00000000,11447.51085000,1697094036745,1697180436745,21607429,21607669,241
TLMUSDT,-0.00104000,-7.820,0.01249138,0.01330000,0.01226000,44577.00000000,0.01226000,18093.00000000,0.01227000,19285.00000000,0.01330000,0.01330000,0.01171000,220925987.00000000,2759669.77206000,1700564468499,1700650868499,76954230,76975444,21215
1INCHUPUSDT,0.00000000,0.000,0.00000000,0.06570300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
1INCHDOWNUSDT,0.00000000,0.000,0.00000000,0.00614800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BTGBUSD,0.00000000,0.000,0.00000000,17.62000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BTGUSDT,0.00000000,0.000,0.00000000,17.65000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
HOTBUSD,0.00000000,0.000,0.00104978,0.00105800,0.00105800,188847.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00105800,0.00106200,0.00104000,16602904.00000000,17429.36651480,1694660420815,1694746820815,6538226,6538431,206
BNBUAH,-1001.00000000,-9.337,10539.41373305,10663.00000000,9720.00000000,0.10100000,9672.00000000,2.54300000,9711.00000000,1.99600000,10721.00000000,11093.00000000,9250.00000000,1043.87600000,11001841.05000000,1700564506654,1700650906654,807059,808686,1628
ONTTRY,-0.34900000,-5.452,6.12256365,6.42400000,6.05200000,664.00000000,6.05800000,2486.00000000,6.07000000,5060.00000000,6.40100000,6.40100000,5.82200000,1009863.00000000,6182950.49200000,1700564507120,1700650907120,3162607,3164293,1687
VETEUR,-0.00055000,-2.853,0.01852211,0.01934000,0.01873000,774.70000000,0.01868000,1400.00000000,0.01869000,830.00000000,0.01928000,0.01929000,0.01765000,12035288.14000000,222918.91191090,1700564506417,1700650906417,5973904,5976679,2776
VETGBP,-0.00040000,-2.721,0.01468141,0.01469000,0.01430000,832.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01470000,0.01489000,0.01429000,832667.37000000,12224.73416320,1692172812976,1692259212976,1672466,1672575,110
WINBRL,-0.00000340,-1.009,0.00032750,0.00033840,0.00033360,155585.00000000,0.00032870,779318.00000000,0.00033120,6765974.00000000,0.00033700,0.00033880,0.00031630,306648823.00000000,100426.85500640,1700564434682,1700650834682,3162328,3163751,1424
MIRBTC,0.00000000,0.000,0.00000000,0.00000838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MIRBUSD,0.00000000,0.000,0.00000000,0.13237000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MIRUSDT,0.00000000,0.000,0.00000000,0.14168000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BARBTC,0.00000000,0.000,0.00000000,0.00014100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BARBUSD,-0.03500000,-1.363,2.56684262,2.57000000,2.53300000,400.83000000,0.00000000,0.00000000,0.00000000,0.00000000,2.56800000,2.62500000,2.52200000,29260.05000000,75105.94333000,1690254011627,1690340411627,2581008,2581628,621
BARUSDT,-0.10700000,-4.650,2.22681669,2.29700000,2.19400000,305.42000000,2.19300000,613.85000000,2.19800000,63.10000000,2.30100000,2.30600000,2.15000000,332649.64000000,740749.76862000,1700564503427,1700650903427,11205085,11211114,6030
FORTHBTC,-0.00000180,-2.123,0.00008287,0.00008480,0.00008300,81.70000000,0.00008300,47.34000000,0.00008320,3.87000000,0.00008480,0.00008580,0.00008140,12554.97000000,1.04046361,1700564500881,1700650900881,2987509,2988200,692
FORTHBUSD,0.12300000,4.236,3.06712612,2.90300000,3.02700000,48.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.90400000,3.38300000,2.85100000,137536.37000000,421841.39236000,1694062823102,1694149223102,4392038,4395881,3844
FORTHUSDT,-0.11900000,-3.755,3.05084022,3.16800000,3.05000000,9.84000000,3.04600000,8.13000000,3.05000000,16.16000000,3.16900000,3.17200000,2.95100000,183745.87000000,560579.28992000,1700564450422,1700650850422,16111008,16116966,5959
CAKEGBP,0.00000000,0.000,0.00000000,2.71400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DOGERUB,0.00000000,0.000,0.00000000,6.94000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
HOTBRL,0.00000000,0.000,0.00000000,0.03750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
WRXEUR,0.00000000,0.000,0.00000000,0.57460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
EZBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
EZETH,0.00000000,0.000,0.00000000,0.00017500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BAKEUSDT,-0.01560000,-10.324,0.13983922,0.15110000,0.13550000,22734.50000000,0.13540000,2888.50000000,0.13550000,30885.50000000,0.15110000,0.15140000,0.13020000,75300987.90000000,10530031.17716000,1700564506118,1700650906118,56110145,56172321,62177
BURGERBUSD,0.00570000,1.809,0.31592702,0.31490000,0.32080000,0.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31510000,0.32240000,0.31010000,220630.50000000,69703.13650000,1697691622460,1697778022460,11836184,11836943,760
BURGERUSDT,-0.02100000,-5.229,0.38694584,0.40150000,0.38060000,133.40000000,0.38030000,108.90000000,0.38040000,166.90000000,0.40160000,0.41000000,0.36370000,6170125.60000000,2387504.41429000,1700564441035,1700650841035,26796229,26820357,24129
SLPBUSD,-0.00001200,-0.801,0.00149261,0.00150100,0.00148700,38497.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00149900,0.00152000,0.00146900,33128963.00000000,49448.54883200,1696489235731,1696575635731,24783692,24784084,393
SLPUSDT,-0.00008300,-3.411,0.00236470,0.00243300,0.00235000,139348.00000000,0.00234900,594747.00000000,0.00235000,182959.00000000,0.00243300,0.00246000,0.00223100,4000146146.00000000,9459160.89835800,1700564507210,1700650907210,96240383,96316295,75913
TRXAUD,0.00000000,0.000,0.00000000,0.09810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
TRXEUR,0.00025000,0.269,0.09084188,0.09304000,0.09330000,1684.00000000,0.09330000,285.00000000,0.09331000,1500.00000000,0.09305000,0.09383000,0.08781000,3605285.00000000,327510.85293000,1700564503565,1700650903565,3212928,3219702,6775
VETTRY,-0.02260000,-3.665,0.58730137,0.61400000,0.59410000,16298.00000000,0.59250000,9736.30000000,0.59410000,34.70000000,0.61670000,0.61670000,0.56000000,10916484.60000000,6411266.30711000,1700564506372,1700650906372,3505088,3507296,2209
SHIBUSDT,-0.00000040,-4.773,0.00000802,0.00000837,0.00000798,987118.00,0.00000798,4366239535.00,0.00000799,4751520160.00,0.00000838,0.00000839,0.00000761,5009820074711.00,40158305.20979691,1700564506643,1700650906643,379498527,379602790,104264
SHIBBUSD,-0.00000039,-4.654,0.00000803,0.00000838,0.00000799,50000000.00,0.00000798,811011139.00,0.00000800,2315218385.00,0.00000838,0.00000839,0.00000762,206268614474.00,1655309.51930639,1700564507139,1700650907139,98554741,98561968,7228
ICPBTC,-0.00000490,-4.050,0.00011549,0.00012080,0.00011610,10.92000000,0.00011610,66.82000000,0.00011620,216.63000000,0.00012100,0.00012100,0.00011160,57322.68000000,6.62016303,1700564494679,1700650894679,8501817,8506465,4649
ICPBNB,0.00083000,4.823,0.01718807,0.01726000,0.01804000,3.21000000,0.01805000,23.49000000,0.01810000,84.96000000,0.01721000,0.01839000,0.01604000,18708.67000000,321.56589030,1700564506500,1700650906500,2266622,2267409,788
ICPBUSD,-0.14700000,-3.635,4.00273664,4.03200000,3.89700000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.04400000,4.17200000,3.81300000,33478.99000000,134007.57985000,1698894056567,1698980456567,16612955,16614548,1594
ICPUSDT,-0.25100000,-5.564,4.24901602,4.51500000,4.26000000,13.40000000,4.25700000,562.20000000,4.25800000,103.28000000,4.51100000,4.51100000,4.05000000,3535814.32000000,15023731.67604000,1700564506247,1700650906247,101268656,101350296,81641
SHIBEUR,-0.00000034,-4.433,0.00000733,0.00000766,0.00000733,1489231.00,0.00000733,351770957.00,0.00000734,398844748.00,0.00000767,0.00000767,0.00000700,35636713067.00,261240.75960894,1700564506611,1700650906611,12921395,12922957,1563
SHIBRUB,0.00000000,0.000,0.00000000,0.00057730,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689572382654,1689658782654,-1,-1,0
ETCEUR,-0.58000000,-3.275,17.16064507,17.69000000,17.13000000,12.80000000,17.12000000,62.53000000,17.13000000,0.18000000,17.71000000,17.78000000,16.14000000,4941.32000000,84796.23870000,1700564504675,1700650904675,1082966,1083565,600
ETCBRL,0.00000000,0.000,0.00000000,202.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DOGEBIDR,14.00,1.488,947.71,940.00,955.00,359.00000000,0.00,0.00000000,0.00,0.00000000,941.00,956.00,940.00,347440.00000000,329273486.00,1695884421628,1695970821628,2505072,2505301,230
ARBTC,-0.00000380,-1.778,0.00020663,0.00021450,0.00020990,1.26000000,0.00020980,48.85000000,0.00021010,64.93000000,0.00021370,0.00021700,0.00019620,39703.16000000,8.20367012,1700564506523,1700650906523,5951026,5954290,3265
ARBNB,0.00000000,0.000,0.00000000,0.02183000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ARBUSD,0.06400000,1.690,3.75990142,3.75700000,3.85200000,5.74000000,0.00000000,0.00000000,0.00000000,0.00000000,3.78800000,3.85700000,3.70000000,11105.29000000,41754.79564000,1697691612371,1697778012371,9236373,9236735,363
ARUSDT,-0.28500000,-3.566,7.62647488,7.98600000,7.70700000,3.42000000,7.69500000,11.08000000,7.70000000,19.16000000,7.99200000,7.99300000,7.13400000,1417824.49000000,10813002.85120000,1700564507210,1700650907210,45251970,45318993,67024
POLSBTC,-0.00000007,-0.713,0.00000966,0.00000982,0.00000975,290.20000000,0.00000966,10.40000000,0.00000973,3105.40000000,0.00000982,0.00000988,0.00000948,35896.20000000,0.34683058,1700564506403,1700650906403,3342871,3343173,303
POLSBNB,0.00010000,7.128,0.00144023,0.00139600,0.00150300,161.80000000,0.00150300,97.70000000,0.00151200,1492.40000000,0.00140300,0.00156000,0.00134200,177407.10000000,255.50788880,1700564506731,1700650906731,591579,592933,1355
POLSBUSD,0.00100000,0.391,0.25799990,0.25620000,0.25670000,204.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25570000,0.26230000,0.25140000,67013.20000000,17289.39893000,1694070014484,1694156414484,3221076,3221329,254
POLSUSDT,-0.01140000,-3.120,0.35563585,0.36540000,0.35400000,1047.90000000,0.35400000,185.50000000,0.35460000,91.40000000,0.36540000,0.36680000,0.34190000,1375274.40000000,489096.88590000,1700564505630,1700650905630,10929652,10937031,7380
MDXBTC,-0.00000006,-3.297,0.00000175,0.00000182,0.00000176,1001.00000000,0.00000175,21186.60000000,0.00000177,14094.70000000,0.00000182,0.00000184,0.00000170,930749.90000000,1.63155725,1700564446830,1700650846830,2449103,2449679,577
MDXBNB,0.00000000,0.000,0.00000000,0.00061900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MDXBUSD,-0.00100000,-1.529,0.06375681,0.06540000,0.06440000,4802.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06540000,0.06610000,0.06310000,555247.80000000,35400.82594000,1696489207641,1696575607641,6812880,6813145,266
MDXUSDT,-0.00370000,-5.425,0.06427075,0.06810000,0.06450000,898.60000000,0.06440000,4247.20000000,0.06450000,21729.40000000,0.06820000,0.06860000,0.06150000,27270578.40000000,1752700.50246000,1700564507142,1700650907142,22696835,22714687,17853
MASKBNB,0.00040000,2.952,0.01339159,0.01357000,0.01395000,39.40000000,0.01397000,30.30000000,0.01400000,150.90000000,0.01355000,0.01425000,0.01270000,51519.20000000,689.92387300,1700564503455,1700650903455,871949,873378,1430
MASKBUSD,0.38700000,12.094,3.43589667,3.19500000,3.58700000,3.40000000,0.00000000,0.00000000,0.00000000,0.00000000,3.20000000,3.64700000,3.12800000,191545.70000000,658131.23270000,1698901206872,1698987606872,15395754,15402198,6445
MASKUSDT,-0.24700000,-6.968,3.33482346,3.54400000,3.29800000,8.30000000,3.29600000,855.90000000,3.29700000,189.10000000,3.54500000,3.54500000,3.14500000,4592037.00000000,15313632.69810000,1700564506824,1700650906824,53158652,53238487,79836
LPTBTC,-0.00001400,-7.471,0.00017545,0.00018750,0.00017340,18.25000000,0.00017340,66.83000000,0.00017380,23.88000000,0.00018740,0.00018740,0.00017030,9657.38000000,1.69435875,1700564503425,1700650903425,2995428,2996563,1136
LPTBNB,0.00036000,1.347,0.02663316,0.02682000,0.02708000,23.32000000,0.02694000,206.24000000,0.02703000,29.39000000,0.02672000,0.02795000,0.02500000,17316.80000000,461.20102110,1700564506111,1700650906111,430675,432600,1926
LPTBUSD,-0.24000000,-3.750,6.20783696,6.40000000,6.16000000,193.70000000,0.00000000,0.00000000,0.00000000,0.00000000,6.40000000,6.42000000,5.96000000,5556.76000000,34495.46010000,1698307205895,1698393605895,4959464,4960167,704
LPTUSDT,-0.63000000,-9.000,6.42546901,7.00000000,6.37000000,210.46000000,6.36000000,3020.14000000,6.37000000,967.44000000,7.00000000,7.00000000,6.16000000,869700.81000000,5588235.60130000,1700564506294,1700650906294,20410879,20444252,33374
ETHUAH,-462.00000000,-0.558,81562.56437163,83065.00000000,82385.00000000,0.06070000,82954.00000000,0.09870000,83487.00000000,0.03380000,82847.00000000,88888.00000000,79579.00000000,206.21040000,16819049.02410000,1700564506750,1700650906750,882786,884421,1636
MATICBRL,-0.14800000,-3.784,3.71683664,3.91100000,3.76300000,94.60000000,3.76200000,720.90000000,3.76500000,258.00000000,3.91100000,3.93800000,3.55200000,2041081.10000000,7586365.01510000,1700564506138,1700650906138,1603340,1612861,9522
SOLEUR,-1.53000000,-2.942,49.65240296,51.99000000,50.47000000,3.72000000,50.44000000,0.17000000,50.45000000,16.81000000,52.00000000,52.00000000,47.00000000,52730.95000000,2618218.37760000,1700564506574,1700650906574,11801848,11818069,16222
SHIBBRL,-0.00000158,-3.852,0.00003941,0.00004099,0.00003944,253549.00,0.00003941,50278184.00,0.00003944,2296383.00,0.00004102,0.00004105,0.00003757,42571671308.00,1677625.87461197,1700564477104,1700650877104,6059748,6062823,3076
AGIXBTC,0.00000019,2.500,0.00000761,0.00000759,0.00000779,104.00000000,0.00000776,35076.00000000,0.00000778,2218.00000000,0.00000760,0.00000808,0.00000720,5085736.00000000,38.70052729,1700564504816,1700650904816,11318435,11328591,10157
ICPEUR,-0.19700000,-4.780,3.90682152,4.13300000,3.92400000,15.94000000,3.90800000,101.71000000,3.91600000,124.80000000,4.12100000,4.12100000,3.72400000,26247.31000000,102543.55563000,1700564505621,1700650905621,917458,918182,725
MATICGBP,-0.03100000,-4.800,0.61238464,0.64870000,0.61490000,264.20000000,0.61910000,131.10000000,0.62030000,417.00000000,0.64590000,0.64650000,0.58380000,148242.90000000,90781.67453000,1700564504881,1700650904881,920086,920802,717
SHIBTRY,-0.00001133,-4.638,0.00023467,0.00024426,0.00023293,944200.00,0.00023274,31778724.00,0.00023292,6656673.00,0.00024426,0.00024432,0.00022210,434130244227.00,101878339.59324784,1700564505215,1700650905215,52260708,52286375,25668
MATICBIDR,-219.00,-2.546,8446.78,8614.00,8382.00,2405.00000000,0.00,0.00000000,0.00,0.00000000,8601.00,8602.00,8350.00,28368.80000000,239624877.40,1694077208639,1694163608639,1671415,1671679,265
MATICRUB,1.87000000,2.507,75.91234196,74.24000000,76.47000000,589.20000000,0.00000000,0.00000000,0.00000000,0.00000000,74.60000000,77.51000000,74.30000000,11916.50000000,904609.42300000,1700362826994,1700449226994,385070,385191,122
NUBTC,0.00000000,0.000,0.00000000,0.00001240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
NUBNB,0.00000000,0.000,0.00000000,0.00126770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
NUBUSD,0.00000000,0.000,0.00000000,0.54530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
NUUSDT,0.00000000,0.000,0.00000000,0.54360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
XVGUSDT,-0.00013300,-3.884,0.00327859,0.00342500,0.00329100,173590.00000000,0.00328800,498955.00000000,0.00329100,54103.00000000,0.00342400,0.00342400,0.00310700,623588297.00000000,2044490.15498000,1700564506376,1700650906376,17437461,17455462,18002
